product_code,category,image_path,ingredients_text,image_ok
7340011429265,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\7340011429265.jpg,"Aqua, C12-15 Alkyl Benzoate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Glyceryl Stearate, Glycerin, Diethylhexyl Butamido Triazone, Ceteareth-20, Ceteareth-12, Cetearyl Alcohol, Cetyl Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Phenoxyethanol*, Benzoic Acid*, Dehydroacetic Acid*. (*konserveringsmedel/konserveringsmiddel). pH: 5,5.",True
7340191125582,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\7340191125582.jpg,"Aqua, Dibutyl Adipate, Aloe Barbadensis Leaf Extract, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Dicaprylyl Ether, Propylheptyl Caprylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Oryza Sativa (Rice) Bran Wax, Diethylhexyl Butamido Triazone, Hydrogenated Dimer Dilinoleyl/ Dimethylcarbonate Copolymer, Hydrogenated Castor Oil, Microcrystalline Cellulose, Glyceryl Stearate, Acrylates/ C12-22 Alkyl Methacrylate Copolymer, Glycerin, Disodium Cetearyl Sulfosuccinate, Phenoxyethanol, Undecane, Tridecane, Cellulose Gum, Ethylhexylglycerin, Caprylyl Glycol, Arginine, Tocopherol, Citric Acid, Tocopheryl Acetate, Coco-Glucoside, Sorbic Acid, Acacia Senegal Gum, Xanthan Gum, Disodium Lauryl Sulfosuccinate.",True
7340011429319,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\7340011429319.jpg,"Aqua, C12-15 Alkyl Diethylamino Hydroxybenzoyl Hexyl Benzoate, Dibutyl Adipate, Glycerin, Acrylates, Copolymer, Glyceryl Stearate, Diethylhexyl Butamido Triazone, Tocopheryl Acetate, Ceteareth-20, Ceteareth-12, Cetearyl Alcohol, Cetyl Palmitate, Acrylates/C10-30 Alkyl tee Acrylate Crosspolymer, Sodium Laureth Sulfate, Sodium Hydroxide, Phenoxyethanol&quot;, Benzoic Acid*, Dehydroacetic Acid* (&quot;konserveringsmedel/ konserveringsmiddel), pH: 5,5 ww,sop,ok/www,coop,no KIALITETSSIKRET AFIAV wOP TRADING A/S, Frenstile for Produsert for Coop Trading A/S, Postoks 255, DK-2630 Taastrup RODUCENT/PRODUSENT: maPharm A/S,Europavej 10, ANVENDELSE/BRUK: OMRYSTES FØR BRUG/BRUK, Spray ikke direkte i ansigtet/ ansiktet, Produktet sprayes på huden i et tykt lag og fordeles med hænderne/hendene, For at/å opnå/oppnå forventet beskyttelse, er del vigtigt/viktig at/å følge doseringsvejledninge Påfør sun spray ofte, særligt når du sveder/ svetter eller har badet og tørret dig/tørket de Lad altid/La alltid produktet trænge/trenge helt ind/inn, for huden kommer i kontakt med akstiler, Vær opmærksom/oppmerksom på ibeskyttelsesprodukter kan give/skape tekstiler og genstande/gjenstande NG/OPPBEVARING: olys, VEMBALLASJE: d plest/Sorteres som plaak COOO",True
7340191139626,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\7340191139626.jpg,"Aqua, Aloe Barbadensis Leaf Extract, Dibutyl Adipate, C12-15 Alkyl Benzoate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Bis - Ethylhexyloxyphenol Methoxyphenyl Triazine, Glycerin, Diethylhexyl Butamido Triazone, Hydrogenated Dimer Dilinoleyl/ Dimethylcarbonate Copolymer, Microcrystalline Cellulose, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Disodium Cetearyl Sulfosuccinate, Caprylyl Glycol, Cellulose Gum, Tocopherol, Arginine, Polyglyceryl-2 Dipolyhydroxystearate, Lauryl Glucoside, Coco-Glucoside, Xanthan Gum, Disodium Lauryl Sulfosuccinate, Citric Acid, Sorbic Acid, Phenoxyethanol*, Benzoic Acid&quot;, Dehydroacetic Acid. (*konserveringsmedel/ konserveringsmiddel). pH: 5,5.",True
8809784601340,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8809784601340.jpg,,True
5060022303393,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5060022303393.jpg,,True
3701129803738,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3701129803738.jpg,,True
8809532221707,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8809532221707.jpg,,True
5060453453452,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5060453453452.jpg,,True
8017331072325,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8017331072325.jpg,"CREMA SOLARE VISO MULTI PROTECTION Dermaprotective Face Sun Cream INGREDIENTS AQUA, C12-15 ALKYL BENZOATE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, DIBUTYL ADIPATE, ETHYLHEXYL TRIAZONE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, GLYCERYL STEARATE CITRATE, PHENYLBENZIMI - DAZOLE SULFONIC ACID, GLYCERIN, CETEARYL ALCOHOL, C15-19 ALKANE, ORYZA SATIVA BRAN OIL, OLIVE OIL DECYL ESTERS, PHENOXYETHANOL, BUTYROSPERMUM PARKII BUTTER, PARFUM, SODIUM HYDROXIDE, XANTHAN GUM, PROPYLENE GLYCOL, TARTARIC ACID, ETHYLHEXYLGLYCERIN, TOCOPHERYL ACETATE, CAESALPINIA SPINOSA FRUIT POD EXTRACT, HELIANTHUS ANNUUS (SUNFLOWER) SPROUT EXTRACT, LECITHIN, DISODIUM EDTA, ALOE BARBADENSINS LEAF JUICE POWDER, SODIUM METABISULFITE, SODIUM SULFITE, PSIDIUM GUAJAVA FRUIT EXTRACT CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, SAXIFRAGA SARMENTOSA EXTRACT, SODIUM HYALURONATE, SQUALENE, TOCOPHEROL, ASCORBYL PALMITATE, BUTYLENE GLYCOL, SODIUM PHYTATE, CITRIC ACID, BENZYL ALCOHOL, SODIUM BENZOATE, POTASSIUM SORBATE. Se ami i nostri prodotti adorerai parlare con chi li ha fatti. Domande, suggerimenti e risposte personalizzate su chiedimidipiu.coswell.biz Chiedimi di più.it",True
42429128,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\42429128.jpg,,True
4005900458711,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900458711.jpg,,True
4005900717191,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900717191.jpg,,True
4005900691521,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900691521.jpg,,True
4005900693419,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900693419.jpg,,True
4005900720092,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900720092.jpg,,True
4066447785845,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4066447785845.jpg,"Aqua, C12-15 Alkyl Benzoate, Glycerin, Dibutyl Adipate, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Potassium Cetyl Phosphate, Dicaprylyl Ether, Panthenol, Hydrogenated Palm Glycerides, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Phenylbenzimidazole Sulfonic Acid, Behenyl Alcohol, Tocopheryl Acetate, Saccharide Isomerate, Hydroxyacetophenone, Silica, Potassium Hydroxide, Parfum, Caprylyl Glycol, Succinoglycan, Xanthan Gum, Decylene Glycol, Disodium EDTA, Citric Acid, Caprylhydroxamic Acid, Tetramethyl acetyloctahydronaphthalenes, Alpha-Isomethyl Ionone, Sodium Citrate, Citrus Aurantium Peel Oil, Limonene, Anise Alcohol, Tocopherol, Helianthus Annuus Seed Oil.",True
3522930005377,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3522930005377.jpg,,True
3770013219344,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3770013219344.jpg,,True
5285009295045,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5285009295045.jpg,"• Aqua
• Xanthan Gum
• Glyceryl Monostearate
• Ceteareth-20
• Capric Triglyceride
• Zinc Oxide
• Octocrylene
• Ethylhexyl Methoxycinnamate
• Ethylhexyl Salicylate
• Homosalate
• Avocado Oil (Persea Gratissima)
• Disodium EDTA
• Vitamin E (Tocopheryl Acetate)
• Allantoin
• Hyaluronic Acid (Sodium Hyaluronate)
• Panthenol
• VP/Hexadecene Copolymer
• Glycerin
• Phenoxyethanol",True
0400590059751,sun-care,,,False
0400590071719,sun-care,,,False
0400590059748,sun-care,,,False
0400590091195,sun-care,,,False
0400590046568,sun-care,,,False
0400590045871,sun-care,,,False
0400590036363,sun-care,,,False
0860013773571,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\0860013773571.jpg,,True
8901030978630,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8901030978630.jpg,,True
7640105474684,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\7640105474684.jpg,"AQUA, DIBUTYL ADIPATE, CYCLOPENTASILOXANE, ISOHEXADECANE, DICAPRYLYL ETHER, PENTYLENE GLYCOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, PHENYLBENZIMIDAZOLE SULFONIC ACID, GLYCERIN, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ETHYLHEXYL TRIAZONE, TROMETHAMINE, LACTIC ACID, CAPRYLYL GLYCOL, SODIUM HYDROXIDE, BUTYLENE GLYCOL, TRITICUM VULGARE (WHEAT) GERM OIL, TOCOPHEROL, HELIANTHUS ANNUUS HYBRID OIL, DISODIUM EDTA, HYDROLYZED WHEAT PROTEIN, ASCORBYL PALMITATE, LEONTOPODIUM ALPINUM EXTRACT, CI 19140, CI 26100",True
3499320018357,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3499320018357.jpg,"AQUA, ZINC OXIDE, ISOPROPYL PALMITATE, ISOHEXADECANE, BUTYLOCTYL SALICYLATE, POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, POLYGLYCERYL-3 DIISOSTEARATE, ISODODECANE, MAGNESIUM SULFATE, STEARIC ACID, POLYHYDROXYSTEARIC ACID, PHENOXYETHANOL, BENZYL ALCOHOL, CITRIC ACID, GLYCERYL BEHENATE, DISTEARDIMONIUM HECTORITE, CAPRYLYL GLYCOL, PROPYLENE CARBONATE, SORBIC ACID, SIMMONDSIA CHINENSIS SEED OIL. FIL 1932.V00",True
8906171510039,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8906171510039.jpg,"Aqua (water), Aloe Barbadensis (Aloe Vera) Extract, Ethylhexyl Methoxycinnamate, Avobenzone, Butylene Glycol, Cyclopentasiloxane, Octocrylene, Glycerin, Niacinamide, Hydrogenated Polyisobutene, Diisopropyl Adipate, Propylene Glycol Dicaprylate/Dicaprate, Methyl Methacrylate Crosspolymer, C12-15 Alky Benzoate, Diisopropyl Sebacate, Hydroxyethyl Acrylate/Sodium Acrylo Dimethyl Taurate Copolymer, Cetearyl Olivate, Terminalia Ferdinandian (Kakadu Plum) Extract, Kojic acid, Ceramide NP, Ceramide AP, Cerami EOP, Phytosphingosine, Glucosylceramide, Tetraacetylphytosphingosin Cholesterol, Hyaluronic Acid, Tocotrienol (Vitamin E), Sorbitan Olivate Saccharide Isomerate, Glyceryl Stearate, PEG-100 Stearate, Polysorbate 20, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Sodium Citrate, Sodium Gluconate, Citric Acid, Titanium Dioxide, Zinc Oxide, Stearic acid, Hydrogenated Lecithin, Glyceryl Monostearate, Ceteary cohol, Hydrogenated Polydecene, 1,2-Hexanediol, Xanthan Gum, henoxyethanol, Ethylhexylglycerin, CI19140, CI 42090. Contains Natur ngredients. Products with natural ingredients may change color but does not change their effectiveness.",True
4006000233826,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4006000233826.jpg,,True
8806133615317,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8806133615317.jpg,"Water, Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Polyglyceryl-3 Distearate, Niacinamide, Tromethamine, 1,2-Hexanediol, Pentylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polysilicone-15, Sodium Hyaluronate (500 ppm), Glyceryl Stearate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Cetearyl Alcohol, Glycerin, Carbomer, Ammonium Acryloyldimethyltaurate (VP Copolymer), Glyceryl Stearate Citrate, Inulin Lauryl Carbamate, Acrylates (C10-30 Alkyl Acrylatees Crosspolymer), Sodium Stearoyl Glutamate, Ethylhexylglycerin, Adenosine, Methylpropanediol, Polyether-1, Panthenol, Tocopherol, Biosaccharide Gum-1, Butylene Glycol, Fructan, Hydrolyzed Hyaluronic Acid, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Dimethylsilanol, Fragrance",True
4006000152363,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4006000152363.jpg,,True
3337872414015,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337872414015.jpg,,True
3337875549530,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337875549530.jpg,,True
4005808650064,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005808650064.jpg,,True
3282779042673,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3282779042673.jpg,"Avene thermal spring water (avene aqua), octocrylene, C12-15 alkyl benzoate, glycerin, water (aqua), methylene bis-benzotriazolyl tetramethylbutylphenol, cyclomethicone, diisopropyl adipate, dicaprylyl ether, bis-ethylhexyloxyphenol methoxyphenyl triazine, butyl methoxydibenzoylmethane, cetearyl isononanoate. titanium dioxide, lauryl glucoside, polyglyceryl-2 dipolyhydroxystearate, dimethicone, caprylic/capric triglyceride, caprylyl glycol, decyl glucoside, disodium edta, fragrance (parfum), propylene glycol, silica, sorbic acid, tocopheryl glucoside, xanthan gum, citric acid, tocopherol",True
8710444217408,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8710444217408.jpg,"Aqua, C12-15 Alkyl Benzoate, Glycerin, Octocrylene, Butyl Methoxydibenzoylmethane, Dicaprylyl Ether, Ethylhexyl Salicylate, Ethylhexyl Triazone, Potassium Cetyl Phosphate, Glyceryl Stearate, Cetearyl Alcohol, Titanium Dioxide (Nano), 1,2-Hexanediol, Triacontanyl PVP, Phenylbenzimidazole Sulfonic Acid, Caprylyl Glycol, Silica, Decylene Glycol, Tocopheryl Acetate, Tocopherol, Xanthan Gum, Ethylhexylglycerin, Piroctone Olamine, Tetrasodium Iminodisuccinate, Sodium Hydroxide.",True
3700276346280,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3700276346280.jpg,"CERA ALBA, TITANIUM DIOXIDE, RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, COPERNICIA CERIFERA CERA,  C10-18 TRIGLYCERIDES, BUTYROSPERMUM PARKII BUTTER, CARTHAMUS TINCTORIUS SEED OIL, OLEA EUROPAEA FRUIT OIL, SILICA, CALOPHYLLUM INOPHYLLUM SEED OIL, JOJOBA ESTERS, PARFUM, POLYHYDROXYSTEARIC ACID, PRUNUS ARMENIACA KERNEL OIL, TOCOPHEROL, MICA",True
4005808109586,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005808109586.jpg,"Aqua, homosalate, octocrylene, glycerin, ethylhexyl salicylate, butyl methoxydibenzolmethane, alcohol denat., bis-ethylhexyloxyphenol methoxyphenyl triazine, butylene glycol, dicaprylate/dicaprate, sodium phenylbenzimidazole sulfonate, ceteareth-20, panthenol, C18-36 acid triglyceride, VP/hexadecene copolymer, tocopheryl acetate, sodium acrylates/C10-30 alkyl acrylae crosspolymer, trisodium EDTA, phenoxyethanol, methylparaben, ethylparaben, linalool, limonene, butylphenyl methylpropional, benzyl alcohol, alpha-isomethyl ionone, citronellol, eugenol, coumarin, parfum.",True
4005808395330,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005808395330.jpg,"Aqua, Paraffinum Liquidum, Glycerin, Alcohol Denat.,Caprylic/Capric Triglyceride, Cetearyl Alcohol, Glyceryl Stearate Citrate,Dimethicone, Aloe Barbadensis leaf juice powder, parsea gratissima oil, Tocopheryl Acetate, Sodium Carbomer, Methylparaben, Propylparaben, Linalool, Limonene, Parfum.",True
3337872414527,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337872414527.jpg,"Aqua / water, diisopropyl sebacate, alcohol denat., glycerin, dimethicone, isohexadecane, butyl methoxydibenzoylmethane, octocrylene, silica, drometrizole trisiloxane, isononyl isononanoate, zea mays starch / corn starch, c12-15 alkyl benzoate, styrene/acrylates copolymer, ethylhexyl triazone, peg-30 dipolyhydroxystearate, bis-ethylhexyloxyphenol methoxyphenyl triazine, isododecane, phenoxyethanol, isopropyl lauroyl sarcosinate, terephthalylidene dicamphor sulfonic acid, silica silylate, lauryl peg/ppg-18/18 methicone, peg-8 laurate, caprylyl glycol, triethanolamine, disteardimonium hectorite, tocopherol, disodium edta, dodecene, propylene carbonate, poloxamer 407, zinc gluconate, perlite",True
3337875698696,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337875698696.jpg,"AQUA/WATER, ALCOHOL DENAT., HOMOSALATE, ETHYLHEXYL SALICYLATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ETHYLHEXYL TRIAZONE, BUTYL METHOXYDIBENZOYLMETHANE, GLYCERIN, PROPANEDIOL, C12-22 ALKYLACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, DROMETRIZOLE TRISILOXANE, DIISOPROPYLADIPATE, DIISOPROPYL SEBACATE, DICAPRYLYL ETHER, TOCOPHEROL, ACRYLATES/C10-30 ALKYL, ACRYLATE CROSSPOLYMER, CAPRYLYL GLYCOL, SODIUM POLYACRYLAE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",True
20231460,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\20231460.jpg,"Aqua, Octocrylene, Alcohol, C12-15 Alkyl Benzoate, Glycerin, Butyl Methoxydibenzoylmethane, Ethylhexy, Salicyate, WP/Hexadecene Copolymer, Phenylbenzimidazole Sufonic Acid, Triacontanyl PVP, Acrylates Copolymer, Xanthan Gum, Tocopheryl Acetate, Sodium Hydroxide, Microcrystalline Cellulose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl,Glycol, Ethylhexylglycerin, Galactoarabinan, Disodium EDTA, Cellulase Gum",True
3282770100778,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3282770100778.jpg,"AVENE THERMAL SPRING WATER (AVENE AQUA). METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO], BIS-ETHYLHEXY LOXYPHENOL METHOXYPHENYL TRIAZINE. DIETHYLHEXYL BUTAMIDO TRIAZONE. BUTYL METHOXYDIBENZOYLMETHANE. BENZOIC ACID. CAPRYLYL GLYCOL. TOCOPHERYL GLUCOSIDE. EXCIPIENTS.",True
5060453450826,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5060453450826.jpg,,True
8859082306485,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8859082306485.jpg,"WATER, ETHYLHEXYL METHOXYCINNAMATE ISODODECANE, CYCLOPENTASILOXANE, ETHYLHEXYL SALICYLATE, OCTOCRYLENE, PROPANEDIOL, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, TRIETHANOLAMINE, PHENOXYETHANOL, POLYACRYLATE CROSSPOLYMER-6, CHLORPHENESIN, DISODIUM EDTA, POLYSORBATE 60. SORBITAN ISOSTEARATE, T-BUTYL ALCOHOL, GLYCERIN HYALURONIC ACID, NIACINAMIDE, SNAIL SECRETION FILTRATE, HELIANTHUS ANNUUS SEED OIL, BUTYLENE GLYCOL 6 ml.",True
8906147702383,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8906147702383.jpg,"Aqua, Ethylhexyl Methoxycinnamate (and) Butyl

Methoxydibenzoylmethane (and) Benzophenone-3 (and) Phospholipids (and) 1,3-Butylene Glycol, Glycerine, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Propanediol, Cyclopentasiloxane, Zea Mays (Corn) Starch, Citrullus Lanatus (Watermelon) Fruit Extract, Oxothiazolidine (and) Butylene glycol (and) Sodium benzoate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (and) Aqua (and) Decyl Glucoside (and) Propylene Glycol (and) Xanthan Gum, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Titanium Dioxide (and) Silica, Fructooligosaccharides (and) Beta Vulgaris (Beet) Root Extract (and) Water, Sodium Hyaluronate, Aloe Barbadensis (Aloe Vera) Leaf Juice, Tocopheryl Acetate, Menthyl Lactate, Glyceryl Stearate (and) PEG-100 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitan Stearate (and) Sucrose Cocoate, Sodium Lactate, Sodium Gluconate, Disodium EDTA, Sodium Hydroxide, Phenoxyethanol (and) Ethylhexylglycerin.",True
8050444859599,sun-care,,,False
9316542149048,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\9316542149048.jpg,"Homosalate 100mg/g. 
Octocrylene 80mg/g,
 Octyl Salicylate 50mg/g 
Butyl Methoxydibenzoylmethane 40mg/g
 Ethyhexyl Triazone 10mg/g. Contains: Phenoxyethanol.",True
4006000062891,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4006000062891.jpg,,True
4061458051309,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4061458051309.jpg,,True
5710226717334,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5710226717334.jpg,"DIBUTYL ADIPATE, COCO-CAPRYLATE/CAPRATE, DICAPRYLYL CARBONATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZONE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL TRIAZONE, C12-15 ALKYL BENZOATE, TRIMETHYLPENTANEDIOL/ADIPIC ACID/GLYCERIN CROSSPOLYMER, PARFUM/FRAGRANCE, PRUNUS ARMENIACA (APRICOT) KERNEL OIL, TOCOPHEROL, VITIS VINIFERA (GRAPE) SEED OIL, SESAMUM INDICUM (SESAME) SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL",True
9005800341866,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\9005800341866.jpg,,True
4005808286911,sun-care,,,False
8904391103970,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8904391103970.jpg,"Ethyl Alcohol, Homosalate, Ethylhexyl Methoxycinnamate, 3-0 Ethyl Ascorbic Acid, Betaine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Propanediol, Xylitylglucoside, Anhydroxylitol, Xylitol, Phenoxyethanol, Triethylene Glycol, Tocopheryl Acetate, Photos Free Fragrance (IFRA Certified)",True
8904430201070,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8904430201070.jpg,"Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Benzophenone-3, Phospholipids, 1,3-Butylene Glycol, Propanedi - ol, Niacinamide, Glycerin, Titanium Dioxide, Rice Ferment Filtrate, Oryza Sativa (Rice) Extract, Aluminum Hydroxide, Benzyl Alcohol, Hydroxyace - tophenone, Stearic Acid, Caprylyl Glycol, Ammonium Acryloyldi - methyltaurate/VP Copolymer, Sodium Polyacryloyldimethyl Taurate, Sodium Benzoate, Potassium Sorbate, Sodium Gluconate, D-Panthenol",True
8718906830783,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8718906830783.jpg,,True
4012400800711,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4012400800711.jpg,"AQUA, C12-15 ALKYL BENZOATE, GLYCERIN, DIISOPROPYL ADIPATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ETHYLHEXYL TRIAZONE, POTASSIUM CETYL PHOSPHATE, PHENYLBENZIMIDAZOLE SULFONIC ACID, PHENOXYETHANOL, STEARYL ALCOHOL, PARFUM, TOCOPHERYL ACETATE, XANTHAN GUM, POTASSIUM HYDROXIDE, CAPRYLHYDROXAMIC ACID, SCLEROTIUM GUM, ACACIA SENEGAL GUM, CITRAL. AMARILLO MERCADONA AMARELO 800 500 220 1 DALLI WERKE GMBH Zweifaller Strasse 120 D-52224 Stolberg ALEMANIA + INFO ALEMANHA 12 M R DERMATOLOGICAMENTE TESTADO 250mle 4 012400 800711",True
3282770396881,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3282770396881.jpg,,True
3337875799348,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337875799348.jpg,,True
